Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Crystallization_Method_Clean,Component_1_Name_Clean,Component_1_Conc_Normalized,Conc_Unit,Combined_Text,Method_Encoded,Component_Encoded,Temp (K)_scaled,pH_scaled,Matthews Coefficient_scaled,Percent Solvent Content_scaled
6ML4,"VAPOR DIFFUSION, SITTING DROP",292.0,7.5,2.61,52.83,PEG3350,25%,7.5,"VAPOR DIFFUSION, SITTING DROP",PEG3350,0.3979400086720376,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350",13,1578,0.11884479322237378,0.47847817509482904,1.1411023559351194,1.1617541079641778
6NVX,"VAPOR DIFFUSION, SITTING DROP",309.0,7.5,2.71,54.55,HEPES (,85 mM,7.5,"VAPOR DIFFUSION, SITTING DROP",HEPES (,-1.0705810742857071,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] HEPES (",13,924,2.9477775322592734,0.47847817509482904,1.4530714154621767,1.392395860976351
6OLX,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.6,52.73,NA CACODYLATE,100mM,6.5,"VAPOR DIFFUSION, HANGING DROP",NA CACODYLATE,-1.0,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] NA CACODYLATE",12,1275,-2.3772723294572438,-0.20361411358615206,1.1099054499824146,1.1483447037192838
6S34,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,3.42,64.05,SODIUM CITRATE,0.2 M,7.5,"VAPOR DIFFUSION, SITTING DROP",SODIUM CITRATE,-0.6989700043360187,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM CITRATE",13,2047,0.28525260140101494,0.47847817509482904,3.6680517381042805,2.666289264241262
6A5D,"VAPOR DIFFUSION, HANGING DROP",291.0,7.0,1.73,23.38,BIS-TRIS,0.1M,6.5,"VAPOR DIFFUSION, HANGING DROP",BIS-TRIS,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] BIS-TRIS",12,629,-0.04756301495626737,0.1374320307543385,-1.6042253679029808,-2.787315442157046
6G25,VAPOR DIFFUSION,277.0,8.3,2.3,46.59,MORPHEUS BUFFER 3,100mM,8.3,VAPOR DIFFUSION,MORPHEUS BUFFER 3,-1.0,MM,VAPOR DIFFUSION [SEP] MORPHEUS BUFFER 3,11,1222,-2.3772723294572438,1.0241520060396143,0.173998271401243,0.32500728308280535
6GS3,"VAPOR DIFFUSION, HANGING DROP",293.0,5.6,1.53,19.39,RESERVOIR CONTAINED 0.1 M KSCN,,5.6,"VAPOR DIFFUSION, HANGING DROP",RESERVOIR CONTAINED 0.1 M KSCN,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] RESERVOIR CONTAINED 0.1 M KSCN",12,1936,0.28525260140101494,-0.8174971733990353,-2.2281634869570945,-3.3223506715283087
6GS6,"VAPOR DIFFUSION, HANGING DROP",289.15,6.08,3.01,59.13,AMMONIUM SULFATE,2.2 M,6.08,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,0.3424226808222063,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,-0.3554174600867573,-0.49009287483216407,2.388978594043347,2.0065465753924876
6HHM,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.08,40.74,MIB,100 mM,5.0,"VAPOR DIFFUSION, SITTING DROP",MIB,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] MIB",13,1181,0.28525260140101494,0.47847817509482904,-0.5123336595582814,-0.45944286524348216
6HHN,"VAPOR DIFFUSION, HANGING DROP",293.0,6.779999999999999,2.55,51.74,SODIUM ACETATE,100 mM,4.6,"VAPOR DIFFUSION, HANGING DROP",SODIUM ACETATE,-1.0,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM ACETATE",12,1993,0.28525260140101494,-0.012628272755477787,0.9539209202188852,1.0155916016948359
6I4D,"VAPOR DIFFUSION, SITTING DROP",298.0,6.0,2.39,48.59,PEG3350,23%(w/v),6.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350,0.36172783601759284,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350",13,1578,1.1172916422942207,-0.5446602579266426,0.45477042497559517,0.5931953679806814
6I4E,"VAPOR DIFFUSION, SITTING DROP",298.0,6.2,2.38,48.27,PEG3350,23%,6.2,"VAPOR DIFFUSION, SITTING DROP",PEG3350,0.36172783601759284,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350",13,1578,1.1172916422942207,-0.40824180019044626,0.42357351902288876,0.5502852743970211
6I4H,"VAPOR DIFFUSION, SITTING DROP",298.0,5.9,2.41,49.06,PEG3350,23%,5.9,"VAPOR DIFFUSION, SITTING DROP",PEG3350,0.36172783601759284,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350",13,1578,1.1172916422942207,-0.6128694867947405,0.5171642368810065,0.656219567931682
6JK4,"VAPOR DIFFUSION, HANGING DROP",293.0,4.0,2.04,39.72,SODIUM ACETATE,0.1 M,4.0,"VAPOR DIFFUSION, HANGING DROP",SODIUM ACETATE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM ACETATE",12,1993,0.28525260140101494,-1.9088448352886047,-0.6371212833691042,-0.5962187885413993
6JK5,"VAPOR DIFFUSION, HANGING DROP",293.0,4.0,2.26,39.72,SODIUM ACETATE,0.1M,4.0,"VAPOR DIFFUSION, HANGING DROP",SODIUM ACETATE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM ACETATE",12,1993,0.28525260140101494,-1.9088448352886047,0.04921064759042013,-0.5962187885413993
6OW7,"VAPOR DIFFUSION, HANGING DROP",295.0,7.5,2.55,51.69,"- 4 % PEG400
45 % - 55% AMMONIUM SULFATE
0.1 M HEPES",1 %,7.5,"VAPOR DIFFUSION, HANGING DROP",- 4 % PEG400 45 % - 55% AMMONIUM SULFATE 0.1 M HEPES,-1.0,%,"VAPOR DIFFUSION, HANGING DROP [SEP] - 4 % PEG400 45 % - 55% AMMONIUM SULFATE 0.1 M HEPES",12,40,0.6180682177582972,0.47847817509482904,0.9539209202188852,1.0088868995723883
6S07,"VAPOR DIFFUSION, SITTING DROP",293.0,5.7,2.3,46.41,PEG 8000,10 %,5.7,"VAPOR DIFFUSION, SITTING DROP",PEG 8000,0.0,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 8000",13,1520,0.28525260140101494,-0.7492879445309368,0.173998271401243,0.3008703554419956
6S14,"VAPOR DIFFUSION, SITTING DROP",277.0,8.3,2.72,54.8,AMMONIUM SULFATE -- 0.1M CITRATE,2M,5.7,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE -- 0.1M CITRATE,0.3010299956639812,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE -- 0.1M CITRATE",13,532,-2.3772723294572438,1.0241520060396143,1.484268321414883,1.4259193715885854
6S17,"VAPOR DIFFUSION, SITTING DROP",277.0,7.6,2.69,54.24,AMMONIUM SULFATE -- 0.1M CITRATE,1.6M,5.3,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE -- 0.1M CITRATE,0.2041199826559248,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE -- 0.1M CITRATE",13,532,-2.3772723294572438,0.5466874039629269,1.3906776035567654,1.350826707817181
6S1B,"VAPOR DIFFUSION, SITTING DROP",277.0,7.74,2.74,55.15,AMMONIUM SULFATE -- 0.1M CITRATE,2.2M,5.3,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE -- 0.1M CITRATE,0.3424226808222063,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE -- 0.1M CITRATE",13,532,-2.3772723294572438,0.6421803243782647,1.5466621333202946,1.472852286445714
6S1H,"VAPOR DIFFUSION, SITTING DROP",277.0,8.3,2.62,53.08,AMMONIUM SULFATE -- 0.1M CITRATE,1.8M,5.7,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE -- 0.1M CITRATE,0.25527250510330607,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE -- 0.1M CITRATE",13,532,-2.3772723294572438,1.0241520060396143,1.1722992618878258,1.1952776185764122
6S1J,"VAPOR DIFFUSION, SITTING DROP",277.0,7.7,2.6,52.65,AMMONIUM SULFATE -- 0.1M CITRATE,2.2M,5.7,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE -- 0.1M CITRATE,0.3424226808222063,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE -- 0.1M CITRATE",13,532,-2.3772723294572438,0.6148966328310254,1.1099054499824146,1.137617180323369
5ZZP,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.5,64.87,"TASCIMATE 
0.1M BIS-TRIS PROPANE",35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE 0.1M BIS-TRIS PROPANE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE 0.1M BIS-TRIS PROPANE",12,2171,0.28525260140101494,0.1374320307543385,3.9176269857259265,2.7762463790493923
5ZZQ,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.46,64.48,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.7928393619151035,2.7239497024943065
5ZZR,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.47,64.52,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.8240362678678097,2.7293134641922627
5ZZS,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.48,64.69,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.855233173820515,2.7521094514085824
5ZZT,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.47,64.59,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.8240362678678097,2.7387000471636895
5ZZX,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.51,65.01,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9488238916786313,2.7950195449922437
5ZZZ,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.51,64.99,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9488238916786313,2.7923376641432633
6A0V,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.48,64.68,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.855233173820515,2.750768510984094
6A11,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.53,65.17,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,4.011217703584043,2.8164745917840732
6A1A,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.5,64.82,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9176269857259265,2.7695416769269436
6A1B,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.5,64.85,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9176269857259265,2.773564498200412
6A1H,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.5,64.87,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9176269857259265,2.7762463790493923
6A1L,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.49,64.8,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.886430079773221,2.7668597960779655
6A1N,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.52,65.1,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.9800207976313375,2.8070880088126464
6A24,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.47,64.59,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.8240362678678097,2.7387000471636895
6A36,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,3.48,64.64,TASCIMATE,35%,7.0,"VAPOR DIFFUSION, HANGING DROP",TASCIMATE,0.5440680443502757,%,"VAPOR DIFFUSION, HANGING DROP [SEP] TASCIMATE",12,2170,0.28525260140101494,0.1374320307543385,3.855233173820515,2.745404749286136
6DQH,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.09,39.07,"NAH2PO4
0.91 M K2HPO4",0.49 M,5.0,"VAPOR DIFFUSION, HANGING DROP",NAH2PO4 0.91 M K2HPO4,-0.3098039199714863,M,"VAPOR DIFFUSION, HANGING DROP [SEP] NAH2PO4 0.91 M K2HPO4",12,1335,1.1172916422942207,-1.2267525466076237,-0.4811367536055764,-0.6833799161332088
6DR8,"VAPOR DIFFUSION, HANGING DROP",298.0,5.5,2.07,40.51,"NAH2PO4
0.91 M K2HPO4",0.49 M,5.5,"VAPOR DIFFUSION, HANGING DROP",NAH2PO4 0.91 M K2HPO4,-0.3098039199714863,M,"VAPOR DIFFUSION, HANGING DROP [SEP] NAH2PO4 0.91 M K2HPO4",12,1335,1.1172916422942207,-0.8857064022671332,-0.5435305655109878,-0.49028449500673843
6FVF,"VAPOR DIFFUSION, HANGING DROP",298.0,6.5,2.01,38.67,MES,112.5mM,6.5,"VAPOR DIFFUSION, HANGING DROP",MES,-0.9488474775526187,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] MES",12,1135,1.1172916422942207,-0.20361411358615206,-0.7307120012272221,-0.7370175331127838
6GKE,"VAPOR DIFFUSION, HANGING DROP",290.0,5.0,2.58,52.3,PEG6000,12%,5.0,"VAPOR DIFFUSION, HANGING DROP",PEG6000,0.07918124604762482,%,"VAPOR DIFFUSION, HANGING DROP [SEP] PEG6000",12,1629,-0.21397082313490853,-1.2267525466076237,1.047511638077003,1.0906842654662405
6GLD,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.85,56.82,D(TCGGCGCCGA)2,125 uM,7.0,"VAPOR DIFFUSION, SITTING DROP",D(TCGGCGCCGA)2,-3.9030899869919438,UM,"VAPOR DIFFUSION, SITTING DROP [SEP] D(TCGGCGCCGA)2",13,808,-0.04756301495626737,0.1374320307543385,1.8898280988000569,1.6967893373354406
6GN5,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,2.5,43.8,MPD 10% PEG8000 0.1M HEPES,40%,7.0,"VAPOR DIFFUSION, HANGING DROP",MPD 10% PEG8000 0.1M HEPES,0.6020599913279624,%,"VAPOR DIFFUSION, HANGING DROP [SEP] MPD 10% PEG8000 0.1M HEPES",12,1253,0.28525260140101494,0.1374320307543385,0.7979363904553574,-0.049115095349732504
6GQC,"VAPOR DIFFUSION, HANGING DROP",293.0,6.779999999999999,1.62,23.84,RESERVOIR CONTAINED 0.1 M SODIUM ACETATE,,4.6,"VAPOR DIFFUSION, HANGING DROP",RESERVOIR CONTAINED 0.1 M SODIUM ACETATE,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] RESERVOIR CONTAINED 0.1 M SODIUM ACETATE",12,1938,0.28525260140101494,-0.012628272755477787,-1.947391333382743,-2.7256321826305347
6H0H,"VAPOR DIFFUSION, SITTING DROP",297.0,5.74,1.92,36.09,"PEG 1000
10 % PEG 8000",10 %,5.74,"VAPOR DIFFUSION, SITTING DROP",PEG 1000 10 % PEG 8000,0.0,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 1000 10 % PEG 8000",13,1408,0.9508838341155795,-0.7220042529836975,-1.011484154801573,-1.0829801626310436
6O48,"VAPOR DIFFUSION, HANGING DROP",298.0,4.8,2.73,54.96,SODIUM CHLORIDE AND 0.1M SODIUM ACETATE,1M,4.8,"VAPOR DIFFUSION, HANGING DROP",SODIUM CHLORIDE AND 0.1M SODIUM ACETATE,0.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM CHLORIDE AND 0.1M SODIUM ACETATE",12,2046,1.1172916422942207,-1.36317100434382,1.5154652273675882,1.447374418380416
6O54,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,2.86,56.97,SODIUM CHLORIDE,1.95 M,7.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM CHLORIDE,0.290034611362518,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM CHLORIDE",12,2038,1.1172916422942207,0.47847817509482904,1.9210250047527617,1.7169034437027813
6O7M,"VAPOR DIFFUSION, SITTING DROP",293.0,8.3,2.19,43.8,PEG 8000,18%,8.3,"VAPOR DIFFUSION, SITTING DROP",PEG 8000,0.25527250510330607,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 8000",13,1520,0.28525260140101494,1.0241520060396143,-0.1691676940785192,-0.049115095349732504
6QQ8,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,2.1,41.55,HEPES,100mM,7.0,"VAPOR DIFFUSION, HANGING DROP",HEPES,-1.0,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] HEPES",12,923,0.28525260140101494,0.1374320307543385,-0.44993984765287,-0.350826690859843
6QQC,"VAPOR DIFFUSION, SITTING DROP",293.0,4.8,1.95,36.86,6-9% NACL ET 0.1M NA ACETATE,,4.8,"VAPOR DIFFUSION, SITTING DROP",6-9% NACL ET 0.1M NA ACETATE,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] 6-9% NACL ET 0.1M NA ACETATE",13,416,0.28525260140101494,-1.36317100434382,-0.9178934369434557,-0.9797277499453619
6QQE,"VAPOR DIFFUSION, SITTING DROP",293.0,4.8,2.08,40.91,6-9% NACL,,4.8,"VAPOR DIFFUSION, SITTING DROP",6-9% NACL,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] 6-9% NACL",13,415,0.28525260140101494,-1.36317100434382,-0.5123336595582814,-0.4366468780271634
6QQH,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,1.94,36.55,"12-17 % PEG8000
0.2 M CALCIUM ACETATE
0.1 M MES",,6.0,"VAPOR DIFFUSION, HANGING DROP",12-17 % PEG8000 0.2 M CALCIUM ACETATE 0.1 M MES,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] 12-17 % PEG8000 0.2 M CALCIUM ACETATE 0.1 M MES",12,190,0.28525260140101494,-0.5446602579266426,-0.9490903428961615,-1.021296903104533
6RO3,"VAPOR DIFFUSION, SITTING DROP",298.0,4.7,2.03,39.48,STANDARD HEN EGG WHITE LYSOZYME (20 MG) CRYSTALLISATION CONDITIONS WERE USED OF 10% NACL,,4.7,"VAPOR DIFFUSION, SITTING DROP",STANDARD HEN EGG WHITE LYSOZYME (20 MG) CRYSTALLISATION CONDITIONS WERE USED OF 10% NACL,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] STANDARD HEN EGG WHITE LYSOZYME (20 MG) CRYSTALLISATION CONDITIONS WERE USED OF 10% NACL",13,2152,1.1172916422942207,-1.4313802332119179,-0.6683181893218106,-0.6284013587291447
6A9S,EVAPORATION,298.0,6.14,1.95,36.88,SODIUM ACETATE TRIHYDRATE,0.2 M,6.14,EVAPORATION,SODIUM ACETATE TRIHYDRATE,-0.6989700043360187,M,EVAPORATION [SEP] SODIUM ACETATE TRIHYDRATE,2,2019,1.1172916422942207,-0.44916733751130544,-0.9178934369434557,-0.9770458690963827
6AJV,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,1.92,36.05,SODIUM FORMATE,4M,8.0,"VAPOR DIFFUSION, SITTING DROP",SODIUM FORMATE,0.6020599913279624,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM FORMATE",13,2080,0.28525260140101494,0.8195243194353196,-1.011484154801573,-1.088343924329002
6AJW,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,1.91,35.55,SODIUM FORMATE,4M,8.0,"VAPOR DIFFUSION, SITTING DROP",SODIUM FORMATE,0.6020599913279624,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM FORMATE",13,2080,0.28525260140101494,0.8195243194353196,-1.0426810607542787,-1.155390945553471
6AJZ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.0,2.12,41.91,SODIUM FORMATE,2.9M,6.0,"VAPOR DIFFUSION, SITTING DROP",SODIUM FORMATE,0.4623979978989561,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM FORMATE",13,2080,0.28525260140101494,-0.5446602579266426,-0.38754603574745855,-0.3025528355782254
6FLF,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.42,49.09,"NACL
12% PEG 6K",2M,7.0,"VAPOR DIFFUSION, SITTING DROP",NACL 12% PEG 6K,0.3010299956639812,M,"VAPOR DIFFUSION, SITTING DROP [SEP] NACL 12% PEG 6K",13,1324,-0.04756301495626737,0.1374320307543385,0.5483611428337116,0.6602423892051503
6GJF,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.26,45.49,SODIUM ACETATE TRIHYDRATE,0.2 M,8.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM ACETATE TRIHYDRATE,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM ACETATE TRIHYDRATE",12,2019,0.28525260140101494,1.16057046377581,0.04921064759042013,0.17750383638897335
6H8J,"VAPOR DIFFUSION, HANGING DROP",293.0,6.3,2.75,55.27,CITRATE BUFFER AT,50 mM,6.3,"VAPOR DIFFUSION, HANGING DROP",CITRATE BUFFER AT,-1.3010299956639813,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] CITRATE BUFFER AT",12,726,0.28525260140101494,-0.3400325713223484,1.5778590392729996,1.4889435715395871
6H9W,"VAPOR DIFFUSION, SITTING DROP",294.15,6.6,3.21,61.68,"(NH 4 ) 2 SO 4 
3% ISO-PROPANOL AND
0.1M SODIUM CITRATE",1.2M,4.6,"VAPOR DIFFUSION, SITTING DROP",(NH 4 ) 2 SO 4 3% ISO-PROPANOL AND 0.1M SODIUM CITRATE,0.07918124604762482,M,"VAPOR DIFFUSION, SITTING DROP [SEP] (NH 4 ) 2 SO 4 3% ISO-PROPANOL AND 0.1M SODIUM CITRATE",13,13,0.4766215808064485,-0.13540488471805417,3.0129167130974612,2.348486383637279
6H9Y,"VAPOR DIFFUSION, SITTING DROP",294.15,7.1,1.92,35.95,"LI2SO4
 0.1M TRIS",1.5M,6.5,"VAPOR DIFFUSION, SITTING DROP",LI2SO4 0.1M TRIS,0.17609125905568124,M,"VAPOR DIFFUSION, SITTING DROP [SEP] LI2SO4 0.1M TRIS",13,1040,0.4766215808064485,0.20564125962243635,-1.011484154801573,-1.101753328573895
6HAZ,"VAPOR DIFFUSION, SITTING DROP",277.0,6.1,2.81,56.16,PEG 6000,25% (w/v),6.1,"VAPOR DIFFUSION, SITTING DROP",PEG 6000,0.3979400086720376,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 6000",13,1504,-2.3772723294572438,-0.47645102905854475,1.7650404749892339,1.608287269319141
6JNY,"VAPOR DIFFUSION, HANGING DROP",294.0,6.0,2.32,47.06,KF AND 14% PEG3350,0.2M,6.0,"VAPOR DIFFUSION, HANGING DROP",KF AND 14% PEG3350,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] KF AND 14% PEG3350",12,1019,0.4516604095796561,-0.5446602579266426,0.23639208330665443,0.3880314830338061
6MRR,"VAPOR DIFFUSION, SITTING DROP",291.15,7.5,1.86,33.77,POTASSIUM CHLORIDE,0.2 M,7.5,"VAPOR DIFFUSION, SITTING DROP",POTASSIUM CHLORIDE,-0.6989700043360187,M,"VAPOR DIFFUSION, SITTING DROP [SEP] POTASSIUM CHLORIDE",13,1705,-0.022601843729474984,0.47847817509482904,-1.1986655905178065,-1.3940783411125799
6N1B,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,1.68,26.84,CACL2,0.2 M,6.5,"VAPOR DIFFUSION, HANGING DROP",CACL2,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] CACL2",12,686,0.28525260140101494,-0.20361411358615206,-1.7602098976665095,-2.3233500552837207
6N6I,"VAPOR DIFFUSION, HANGING DROP",277.0,5.5,2.53,51.43,SODIUM MALONATE (,0.2 M,5.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM MALONATE (,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM MALONATE (",12,2102,-2.3772723294572438,-0.8857064022671332,0.8915271083134738,0.9740224485356648
6N6J,"VAPOR DIFFUSION, HANGING DROP",277.0,5.5,2.56,51.87,SODIUM MALONATE (,0.2 M,5.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM MALONATE (,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM MALONATE (",12,2102,-2.3772723294572438,-0.8857064022671332,0.9851178261715916,1.0330238272131973
6N6K,"VAPOR DIFFUSION, HANGING DROP",277.0,5.5,2.55,51.72,SODIUM MALONATE (,0.2 M,5.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM MALONATE (,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM MALONATE (",12,2102,-2.3772723294572438,-0.8857064022671332,0.9539209202188852,1.0129097208458566
