Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Temp_pH_interaction,Matthews_Solvent_interaction,pH_diff,Solvent_Matthews_ratio,Temp_Category,pH_Category
7LDB,"VAPOR DIFFUSION, HANGING DROP",298.0,8.6,2.2,44.04,PEG 3350,2.5,8.6,2562.7999999999997,96.888,0.0,20.018172719012398,High,Basic
7LDI,"VAPOR DIFFUSION, HANGING DROP",298.0,8.6,2.25,45.41,PEG 3350,2.5,8.6,2562.7999999999997,102.17249999999999,0.0,20.182213252349662,High,Basic
7LDM,"VAPOR DIFFUSION, HANGING DROP",298.0,8.6,2.25,45.41,PEG 3350,2.5,8.6,2562.7999999999997,102.17249999999999,0.0,20.182213252349662,High,Basic
7LDO,"VAPOR DIFFUSION, HANGING DROP",298.0,8.6,2.25,45.41,PEG 3350,2.5,8.6,2562.7999999999997,102.17249999999999,0.0,20.182213252349662,High,Basic
6K9W,EVAPORATION,277.0,8.285714285714283,2.42,49.11,PEG 8000,2.0,8.285714285714283,2295.1428571428564,118.8462,0.0,20.293380044057834,Low,Basic
6LT5,COUNTER-DIFFUSION,277.0,4.5,2.02,39.02,SODIUM ACETATE,0.05,4.5,1246.5,78.8204,0.0,19.31682212038509,Low,Acidic
6TW3,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.16,43.03,NA/K PHOSPHATE,0.1,6.5,1904.5,92.94480000000001,0.0,19.921287073478204,Medium,Neutral
6TXP,"VAPOR DIFFUSION, HANGING DROP",291.0,5.0,2.16,43.05,DI-AMMONIUMHYDROGEN CITRATE,0.05,5.0,1455.0,92.988,0.0,19.93054632845077,Medium,Acidic
6VYJ,"VAPOR DIFFUSION, HANGING DROP",277.0,8.142857142857144,1.92,36.01,BIS-TRIS,0.05,8.142857142857144,2255.571428571429,69.13919999999999,0.0,18.755198565000747,Low,Basic
6XTM,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.3,46.44,7-12 % PEG 8000,1.427535428388099,7.0,2051.0,106.81199999999998,0.0,20.191295569001927,Medium,Neutral
6XTN,"VAPOR DIFFUSION, SITTING DROP",303.15,7.0,2.31,46.79,7-12 % PEG 8000,1.664127875723942,7.0,2122.0499999999997,108.0849,0.0,20.255402486838747,High,Neutral
6XTO,"VAPOR DIFFUSION, SITTING DROP",303.15,7.0,2.31,46.65,7-12 % PEG 8000,1.666906597859314,7.0,2122.0499999999997,107.7615,0.0,20.194796452469067,High,Neutral
6XTQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.22,44.63,7-12 % PEG 8000,1.4635586101523463,7.0,2051.0,99.07860000000001,0.0,20.10359454793038,Medium,Neutral
6XTR,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.28,45.98,7-12 % PEG 8000,1.4366900839435557,7.0,2051.0,104.83439999999999,0.0,20.166657821641305,Medium,Neutral
6XTS,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.32,47.05,7-12 % PEG 8000,1.4154035705447434,7.0,2051.0,109.15599999999999,0.0,20.280163672343242,Medium,Neutral
6XUF,VAPOR DIFFUSION,293.0,6.5,2.04,39.6,NA/K PHOSPHATE,0.05,6.5,1904.5,80.784,0.0,19.411755190316082,Medium,Neutral
6Y77,"VAPOR DIFFUSION, SITTING DROP",293.0,6.779999999999999,2.24,45.18,BIS-TRIS PROPANE BUFFER AT,0.1,8.5,1986.5399999999997,101.20320000000001,-1.7200000000000006,20.169633852842026,Medium,Neutral
6YQH,"VAPOR DIFFUSION, SITTING DROP",298.0,6.0,2.35,47.72,ENZYME TREATED WITH 200 UM INHIBITOR AT 37C FOR 16 HOURS AND SUBSEQUENTLY MIXED 1:1 WITH 20% PEG3350,10.0,6.0,1788.0,112.142,0.0,20.306374337713045,High,Acidic
7AQA,"VAPOR DIFFUSION, SITTING DROP",293.0,6.0,1.99,38.25,BIS-TRIS PROPANE BUFFER AT,0.1,8.5,1758.0,76.11749999999999,-2.5,19.22109586879605,Medium,Acidic
7CIG,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,1.99,38.07,MMT BUFFER,0.1,6.0,1758.0,75.7593,0.0,19.13064365294289,Medium,Acidic
7JJV,MICROBATCH,277.15,8.000000000000002,1.95,37.01,LITHIUM NITRATE,0.2,8.000000000000002,2217.2000000000003,72.1695,0.0,18.97947744642182,Low,Basic
7LDQ,"VAPOR DIFFUSION, SITTING DROP",289.0,6.5,2.14,42.52,CALCIUM ACETATE,0.2,6.5,1878.5,90.99280000000002,0.0,19.86914959385533,Medium,Neutral
6M5H,MICROBATCH,295.0,7.5,2.54,51.58,POLYETHYLENE GLYCOL 1500,3.0,7.5,2212.5,131.01319999999998,0.0,20.307078619260384,Medium,Neutral
6M5P,MICROBATCH,295.0,7.3088467268142825,2.51,51.06,POLYETHYLENE GLYCOL 1500,3.0,7.3088467268142825,2156.1097844102133,128.1606,0.0,20.342621377441684,Medium,Neutral
6M5Q,MICROBATCH,295.0,7.5,2.55,51.77,POLYETHYLENE GLYCOL 1500,3.0,7.5,2212.5,132.0135,0.0,20.3019528227636,Medium,Neutral
6W5B,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,1.97,37.53,AMMONIUM CHLORIDE,0.2,8.5,2473.5,73.9341,0.0,19.05075175088744,Medium,Basic
6WCY,"VAPOR DIFFUSION, SITTING DROP",295.0,8.234095656848792,1.82,32.41,SUCCINIC ACID (,0.1,7.0,2429.0582187703935,58.9862,1.2340956568487922,17.80768252325136,Medium,Basic
6XHZ,"VAPOR DIFFUSION, SITTING DROP",293.15,7.0,1.89,34.93,LITHIUM SULFATE MONOHYDRATE,1.5,7.0,2052.0499999999997,66.01769999999999,0.0,18.481471702925028,Medium,Neutral
6YPQ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.83,56.56,"MORPHEUS:
0",1.230308434121742,6.5,1904.5,160.06480000000002,0.0,19.985858662240755,Medium,Neutral
6YQG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,3.13,60.69,0,1.1393956302792532,7.5,2197.5,189.9597,0.0,19.389770163012727,Medium,Neutral
6ZAR,"VAPOR DIFFUSION, SITTING DROP",298.0,5.5,2.67,54.04,AMMONIUM SULPHATE,1.8,5.5,1639.0,144.2868,0.0,20.239692794122547,High,Acidic
6ZAS,"VAPOR DIFFUSION, HANGING DROP",297.0,5.571042011879689,2.7,54.42,1.6/1.8 M (NH4)2SO2 AND 50MM HEPES BUFFER,1.3768867860959437,5.0,1654.5994775282675,146.93400000000003,0.5710420118796886,20.155548090537742,High,Acidic
6ZAT,"VAPOR DIFFUSION, HANGING DROP",293.0,5.5,2.6,54.13,1.6/1.8 M (NH4)2SO4 AND 50MM HEPES BUFFER,1.287393622147393,5.0,1611.5,140.738,0.5,20.8192227618374,Medium,Acidic
6ZAU,"VAPOR DIFFUSION, HANGING DROP",291.0,5.0,2.6,56.0,1.6/1.8 M (NH4)2SO4 AND 50MM HEPES BUFFER,1.2065733693758336,5.0,1455.0,145.6,0.0,21.538453254441055,Medium,Acidic
6ZAV,"VAPOR DIFFUSION, HANGING DROP",291.0,5.5,2.6,56.0,1.6/1.8 M (NH4)2SO3 AND 50MM HEPES BUFFER,1.2022873829955847,5.0,1600.5,145.6,0.5,21.538453254441055,Medium,Acidic
6ZAW,"VAPOR DIFFUSION, HANGING DROP",297.0,6.614035688311257,2.67,53.9,1.6/1.8 M (NH4)2SO2 AND 50MM HEPES BUFFER,1.3783040934524342,5.0,1964.3685994284433,143.91299999999998,1.6140356883112572,20.187258356832075,High,Neutral
6ZAX,"VAPOR DIFFUSION, HANGING DROP",297.0,5.5,2.72,54.83,(NH4)2SO4 AND 50MM HEPES BUFFER,1.6,5.5,1633.5,149.1376,0.0,20.15808082423499,High,Acidic
6ZYN,"VAPOR DIFFUSION, SITTING DROP",292.0,7.0,2.03,39.38,MAGNESIUM FORMATE,0.2,7.0,2044.0,79.9414,0.0,19.399005222164917,Medium,Neutral
6ZYO,"VAPOR DIFFUSION, SITTING DROP",292.0,6.500001297929118,2.08,40.81,MAGNESIUM FORMATE,0.2,6.500001297929118,1898.0003789953025,84.88480000000001,0.0,19.62018287491208,Medium,Neutral
6ZYP,"VAPOR DIFFUSION, SITTING DROP",292.0,6.5,1.96,37.32,BIS-TRIS,0.1,5.8,1898.0,73.1472,0.7000000000000002,19.040806611833364,Medium,Neutral
7CC7,"VAPOR DIFFUSION, HANGING DROP",277.0,7.8571428571428585,3.48,64.63,TRIS-HCL,0.1,8.0,2176.428571428572,224.9124,-0.14285714285714146,18.571833743725932,Low,Neutral
7CCW,"VAPOR DIFFUSION, HANGING DROP",293.0,5.585714285714286,2.03,35.39,AMMONIUM SULFATE,1.8,5.585714285714286,1636.6142857142859,71.84169999999999,0.0,17.433488949020223,Medium,Acidic
7DHF,"VAPOR DIFFUSION, SITTING DROP",293.0,9.5,2.13,42.13,COMPLEX CRYSTALS WERE GROWN IN DROPS CONTAINING 1.5 UL OF PROTEIN SOLUTION (14 MG/ML PROTEIN IN THE BUFFER 10 MM HEPES,1.4918592748093005,9.5,2783.5,89.7369,0.0,19.77933343693266,Medium,Basic
7KGP,"VAPOR DIFFUSION, SITTING DROP",277.0,8.0,2.98,58.67,3350,2.0,8.0,2216.0,174.8366,0.0,19.68791285640508,Low,Neutral
7KGQ,"VAPOR DIFFUSION, HANGING DROP",277.0,8.0,2.97,58.58,PEG3350,2.0,8.0,2216.0,173.98260000000002,0.0,19.72389908286226,Low,Neutral
7LDA,"VAPOR DIFFUSION, SITTING DROP",287.0,6.5,3.15,61.0,STMAA.00944.A.B1.PW38722 AT 29.2 MG/ML AGAINST MCSG1 SCREEN CONDITION G5: 0.1 M BISTRIS HCL,0.997818797884177,6.5,1865.5,192.15,0.0,19.365073217437075,Medium,Neutral
5S18,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.15,PEG 3K,3.0,0.1,29.314999999999998,86.00349999999999,0.0,19.688985794743637,Medium,Acidic
5S1A,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.24,PEG 3K,3.0,0.1,29.314999999999998,86.1916,0.0,19.732047975096663,Medium,Acidic
5S1C,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.48,PEG 3K,3.0,0.1,29.314999999999998,87.108,0.0,19.752371546489737,Medium,Acidic
5S1E,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.96,PEG 3K,3.0,0.1,29.314999999999998,85.19680000000001,0.0,19.69229822485662,Medium,Acidic
5S1G,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.68,PEG 3K,3.0,0.1,29.314999999999998,87.9448,0.0,19.753545140499934,Medium,Acidic
5S1I,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.4,PEG 3K,3.0,0.1,29.314999999999998,86.94,0.0,19.71427632653508,Medium,Acidic
5S1K,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.2,PEG 3K,3.0,0.1,29.314999999999998,86.108,0.0,19.712909228273098,Medium,Acidic
5S1M,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.77,PEG 3K,3.0,0.1,29.314999999999998,88.1347,0.0,19.796199148720785,Medium,Acidic
5S1O,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.13,PEG 3K,3.0,0.1,29.314999999999998,85.9617,0.0,19.679416421331858,Medium,Acidic
5S1Q,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.17,PEG 3K,3.0,0.1,29.314999999999998,86.0453,0.0,19.698555168155423,Medium,Acidic
5S1S,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.25,PEG 3K,3.0,0.1,29.314999999999998,86.21249999999999,0.0,19.736832661802556,Medium,Acidic
5S1U,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.03,PEG 3K,3.0,0.1,29.314999999999998,85.75269999999999,0.0,19.63156955427294,Medium,Acidic
5S1W,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.33,PEG 3K,3.0,0.1,29.314999999999998,86.793,0.0,19.680943009074756,Medium,Acidic
5S1Y,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.65,PEG 3K,3.0,0.1,29.314999999999998,87.88149999999999,0.0,19.73932713775965,Medium,Acidic
5S20,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.14,PEG 3K,3.0,0.1,29.314999999999998,85.98259999999999,0.0,19.684201108037747,Medium,Acidic
5S22,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.16,PEG 3K,3.0,0.1,29.314999999999998,86.02439999999999,0.0,19.69377048144953,Medium,Acidic
5S24,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.13,PEG 3K,3.0,0.1,29.314999999999998,85.9617,0.0,19.679416421331858,Medium,Acidic
5S26,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.19,PEG 3K,3.0,0.1,29.314999999999998,86.08709999999999,0.0,19.708124541567205,Medium,Acidic
5S27,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.4,PEG 3K,3.0,0.1,29.314999999999998,86.94,0.0,19.71427632653508,Medium,Acidic
5S28,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.23,PEG 3K,3.0,0.1,29.314999999999998,86.17069999999998,0.0,19.72726328839077,Medium,Acidic
5S29,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.58,PEG 3K,3.0,0.1,29.314999999999998,87.73379999999999,0.0,19.706151798032323,Medium,Acidic
5S2A,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.18,PEG 3K,3.0,0.1,29.314999999999998,86.0662,0.0,19.703339854861312,Medium,Acidic
5S2B,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.07,40.67,PEG 3K,3.0,0.1,29.314999999999998,84.1869,0.0,19.64733350370362,Medium,Acidic
5S2C,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.9,PEG 3K,3.0,0.1,29.314999999999998,85.072,0.0,19.663452084878802,Medium,Acidic
5S2D,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.5,PEG 3K,3.0,0.1,29.314999999999998,87.15,0.0,19.7618953514784,Medium,Acidic
5S2E,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.82,PEG 3K,3.0,0.1,29.314999999999998,84.9056,0.0,19.62499056490838,Medium,Acidic
5S2F,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.07,40.56,PEG 3K,3.0,0.1,29.314999999999998,83.9592,0.0,19.594193432756796,Medium,Acidic
5S2G,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.17,PEG 3K,3.0,0.1,29.314999999999998,86.0453,0.0,19.698555168155423,Medium,Acidic
5S2H,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.02,PEG 3K,3.0,0.1,29.314999999999998,85.7318,0.0,19.62678486756705,Medium,Acidic
5S2I,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,41.0,PEG 3K,3.0,0.1,29.314999999999998,85.28,0.0,19.71152898484183,Medium,Acidic
5S2J,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.01,PEG 3K,3.0,0.1,29.314999999999998,85.7109,0.0,19.622000180861157,Medium,Acidic
5S2K,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.58,PEG 3K,3.0,0.1,29.314999999999998,87.73379999999999,0.0,19.706151798032323,Medium,Acidic
5S2L,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.24,PEG 3K,3.0,0.1,29.314999999999998,86.1916,0.0,19.732047975096663,Medium,Acidic
5S2M,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.42,PEG 3K,3.0,0.1,29.314999999999998,86.98200000000001,0.0,19.723800131523745,Medium,Acidic
5S2N,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.97,PEG 3K,3.0,0.1,29.314999999999998,85.2176,0.0,19.697105914852923,Medium,Acidic
5S2O,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.48,PEG 3K,3.0,0.1,29.314999999999998,87.108,0.0,19.752371546489737,Medium,Acidic
5S2P,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.51,PEG 3K,3.0,0.1,29.314999999999998,87.171,0.0,19.766657253972735,Medium,Acidic
5S2Q,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.21,PEG 3K,3.0,0.1,29.314999999999998,86.1289,0.0,19.717693914978987,Medium,Acidic
5S2R,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.06,PEG 3K,3.0,0.1,29.314999999999998,85.8154,0.0,19.645923614390615,Medium,Acidic
5S2S,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.51,PEG 3K,3.0,0.1,29.314999999999998,87.171,0.0,19.766657253972735,Medium,Acidic
5S2T,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.07,40.58,PEG 3K,3.0,0.1,29.314999999999998,84.00059999999999,0.0,19.603855263838035,Medium,Acidic
5S2U,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.12,PEG 3K,3.0,0.1,29.314999999999998,85.9408,0.0,19.67463173462596,Medium,Acidic
5S2V,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.14,PEG 3K,3.0,0.1,29.314999999999998,85.98259999999999,0.0,19.684201108037747,Medium,Acidic
5S2W,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.92,PEG 3K,3.0,0.1,29.314999999999998,85.1136,0.0,19.67306746487141,Medium,Acidic
5S2X,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.21,PEG 3K,3.0,0.1,29.314999999999998,86.1289,0.0,19.717693914978987,Medium,Acidic
5S2Y,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.86,PEG 3K,3.0,0.1,29.314999999999998,84.9888,0.0,19.644221324893593,Medium,Acidic
5S2Z,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.75,PEG 3K,3.0,0.1,29.314999999999998,84.76,0.0,19.59133673493426,Medium,Acidic
5S30,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.4,PEG 3K,3.0,0.1,29.314999999999998,86.94,0.0,19.71427632653508,Medium,Acidic
5S31,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.16,PEG 3K,3.0,0.1,29.314999999999998,86.02439999999999,0.0,19.69377048144953,Medium,Acidic
5S32,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.05,PEG 3K,3.0,0.1,29.314999999999998,85.79449999999999,0.0,19.64113892768472,Medium,Acidic
5S33,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.27,PEG 3K,3.0,0.1,29.314999999999998,86.2543,0.0,19.746402035214338,Medium,Acidic
5S34,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.39,PEG 3K,3.0,0.1,29.314999999999998,86.91900000000001,0.0,19.709514424040748,Medium,Acidic
5S35,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.21,PEG 3K,3.0,0.1,29.314999999999998,86.1289,0.0,19.717693914978987,Medium,Acidic
5S36,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.16,PEG 3K,3.0,0.1,29.314999999999998,86.02439999999999,0.0,19.69377048144953,Medium,Acidic
5S37,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.15,PEG 3K,3.0,0.1,29.314999999999998,86.00349999999999,0.0,19.688985794743637,Medium,Acidic
5S38,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.31,PEG 3K,3.0,0.1,29.314999999999998,86.751,0.0,19.671419204086092,Medium,Acidic
5S39,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.16,PEG 3K,3.0,0.1,29.314999999999998,86.02439999999999,0.0,19.69377048144953,Medium,Acidic
5S3A,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.33,PEG 3K,3.0,0.1,29.314999999999998,86.793,0.0,19.680943009074756,Medium,Acidic
5S3B,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.04,PEG 3K,3.0,0.1,29.314999999999998,85.77359999999999,0.0,19.636354240978832,Medium,Acidic
5S3C,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.06,40.41,PEG 3K,3.0,0.1,29.314999999999998,83.24459999999999,0.0,19.61649533179838,Medium,Acidic
5S3D,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.05,40.11,PEG 3K,3.0,0.1,29.314999999999998,82.2255,0.0,19.565844114222383,Medium,Acidic
5S3E,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.11,PEG 3K,3.0,0.1,29.314999999999998,85.9199,0.0,19.669847047920072,Medium,Acidic
5S3F,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.13,PEG 3K,3.0,0.1,29.314999999999998,85.9617,0.0,19.679416421331858,Medium,Acidic
5S3G,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.22,PEG 3K,3.0,0.1,29.314999999999998,86.14979999999998,0.0,19.72247860168488,Medium,Acidic
5S3H,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.6,PEG 3K,3.0,0.1,29.314999999999998,87.776,0.0,19.715630466525845,Medium,Acidic
5S3I,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.27,PEG 3K,3.0,0.1,29.314999999999998,86.2543,0.0,19.746402035214338,Medium,Acidic
5S3J,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.23,PEG 3K,3.0,0.1,29.314999999999998,86.17069999999998,0.0,19.72726328839077,Medium,Acidic
5S3K,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.49,PEG 3K,3.0,0.1,29.314999999999998,87.129,0.0,19.75713344898407,Medium,Acidic
5S3L,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.27,PEG 3K,3.0,0.1,29.314999999999998,86.2543,0.0,19.746402035214338,Medium,Acidic
5S3M,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.13,42.37,PEG 3K,3.0,0.1,29.314999999999998,90.2481,0.0,19.892009440371154,Medium,Acidic
5S3N,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.3,PEG 3K,3.0,0.1,29.314999999999998,86.73,0.0,19.66665730159176,Medium,Acidic
5S3O,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.42,PEG 3K,3.0,0.1,29.314999999999998,86.98200000000001,0.0,19.723800131523745,Medium,Acidic
5S3P,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.53,PEG 3K,3.0,0.1,29.314999999999998,87.21300000000001,0.0,19.7761810589614,Medium,Acidic
5S3Q,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.47,PEG 3K,3.0,0.1,29.314999999999998,87.087,0.0,19.747609643995403,Medium,Acidic
5S3R,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.25,PEG 3K,3.0,0.1,29.314999999999998,86.21249999999999,0.0,19.736832661802556,Medium,Acidic
5S3S,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.45,PEG 3K,3.0,0.1,29.314999999999998,87.04500000000002,0.0,19.738085839006743,Medium,Acidic
5S3T,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.96,PEG 3K,3.0,0.1,29.314999999999998,85.19680000000001,0.0,19.69229822485662,Medium,Acidic
5S3U,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.17,PEG 3K,3.0,0.1,29.314999999999998,86.0453,0.0,19.698555168155423,Medium,Acidic
5S3V,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.87,PEG 3K,3.0,0.1,29.314999999999998,85.00959999999999,0.0,19.649029014889894,Medium,Acidic
5S3W,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.24,PEG 3K,3.0,0.1,29.314999999999998,86.1916,0.0,19.732047975096663,Medium,Acidic
5S3X,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.54,PEG 3K,3.0,0.1,29.314999999999998,87.23400000000001,0.0,19.78094296145573,Medium,Acidic
5S3Y,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.09,PEG 3K,3.0,0.1,29.314999999999998,85.8781,0.0,19.66027767450829,Medium,Acidic
5S3Z,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.5,PEG 3K,3.0,0.1,29.314999999999998,87.15,0.0,19.7618953514784,Medium,Acidic
5S40,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.35,PEG 3K,3.0,0.1,29.314999999999998,86.83500000000001,0.0,19.69046681406342,Medium,Acidic
5S41,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.39,PEG 3K,3.0,0.1,29.314999999999998,86.91900000000001,0.0,19.709514424040748,Medium,Acidic
5S42,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.32,PEG 3K,3.0,0.1,29.314999999999998,86.772,0.0,19.676181106580422,Medium,Acidic
5S43,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.57,PEG 3K,3.0,0.1,29.314999999999998,87.7127,0.0,19.701412463785562,Medium,Acidic
5S44,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.35,PEG 3K,3.0,0.1,29.314999999999998,86.83500000000001,0.0,19.69046681406342,Medium,Acidic
5S45,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.8,PEG 3K,3.0,0.1,29.314999999999998,84.86399999999999,0.0,19.615375184915774,Medium,Acidic
5S46,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.11,41.63,PEG 3K,3.0,0.1,29.314999999999998,87.8393,0.0,19.72984846926613,Medium,Acidic
5S47,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.09,41.24,PEG 3K,3.0,0.1,29.314999999999998,86.1916,0.0,19.732047975096663,Medium,Acidic
5S48,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.07,40.57,PEG 3K,3.0,0.1,29.314999999999998,83.9799,0.0,19.599024348297416,Medium,Acidic
5S49,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.05,40.08,PEG 3K,3.0,0.1,29.314999999999998,82.16399999999999,0.0,19.551209975019525,Medium,Acidic
5S4A,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.74,PEG 3K,3.0,0.1,29.314999999999998,84.73920000000001,0.0,19.586529044937958,Medium,Acidic
5S4B,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.05,40.1,PEG 3K,3.0,0.1,29.314999999999998,82.205,0.0,19.560966067821433,Medium,Acidic
5S4C,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.07,40.72,PEG 3K,3.0,0.1,29.314999999999998,84.29039999999999,0.0,19.671488081406725,Medium,Acidic
5S4D,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.1,41.48,PEG 3K,3.0,0.1,29.314999999999998,87.108,0.0,19.752371546489737,Medium,Acidic
