Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Component_2_Name,Component_2_Conc,Component_2_pH,Component_3_Name,Component_3_Conc,Component_3_pH,Component_4_Name,Component_4_Conc,Component_4_pH,Component_5_Name,Component_5_Conc,Component_5_pH,Component_6_Name,Component_6_Conc,Component_6_pH
5SQ0,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ1,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ2,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ3,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ4,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ5,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ6,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ7,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ8,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQ9,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQA,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQB,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQC,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQD,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQE,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQF,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQG,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQH,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQI,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQJ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQK,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQL,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQM,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQN,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQO,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQP,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQQ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQR,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQS,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQT,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQU,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQV,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQW,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQX,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQY,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SQZ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR0,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR1,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR2,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR3,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR4,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR5,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR6,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR7,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR8,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SR9,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRA,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRB,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,1.72,27.8,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRC,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,42.01,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRD,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.6,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRE,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.36,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRF,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.87,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRG,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.64,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRH,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.49,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRI,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.71,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRJ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.57,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRK,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.65,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRL,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.76,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRM,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.62,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRN,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.71,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRO,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.62,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRP,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.72,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRQ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.63,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRR,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.61,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRS,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.62,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRT,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.55,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRU,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.62,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRV,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.15,42.74,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRW,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.64,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRX,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.56,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRY,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.4,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SRZ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.5,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS0,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.25,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS1,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.11,41.64,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS2,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.34,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS3,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.24,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS4,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.11,41.77,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS5,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.11,41.75,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS6,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,42.09,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS7,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.42,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS8,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.34,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SS9,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.17,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSA,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,41.88,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSB,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.49,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSC,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,41.88,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSD,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.39,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSE,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.64,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSF,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.36,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSG,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.37,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSH,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.32,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSI,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.32,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSJ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.39,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSK,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.45,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSL,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.28,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSM,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.12,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSN,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,42.06,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSO,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.15,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSP,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.13,42.19,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSQ,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.12,42.03,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
5SSR,"VAPOR DIFFUSION, HANGING DROP",293.0,9.5,2.14,42.43,CHES,100 mM,,PEG 3000,28%,,,,,,,,,,,,,
7FAG,"VAPOR DIFFUSION, SITTING DROP",277.0,5.5,2.16,43.1,NA ACETATE (,0.1M,8.5,AMMONIUM SULFATE,0.03M,,,,,,,,,,,,,
7PZF,"VAPOR DIFFUSION, HANGING DROP",293.0,5.6,2.71,54.56,LITHIUM SULFATE,0.1 M,,SODIUM CITRATE,0.1 M,,AND 10% PEG 4000 (,,5.6,,,,,,,,,
7QD2,"VAPOR DIFFUSION, HANGING DROP",293.0,5.0,2.32,46.98,SODIUM ACETATE,0.1 M,,,,5.0,,,,,,,,,,,,
7QZO,VAPOR DIFFUSION,293.0,,1.92,35.89,TO 1.2 M NA ACETATE AND 0.1 M HEPES FROM,0.2 M,7.0,,,,,,,,,,,,,,,
7SNU,"VAPOR DIFFUSION, HANGING DROP",298.0,7.0,3.07,59.95,SODIUM ACETATE,1 M,,IMIDAZOLE,0.1 M,7.0,GLYCEROL,5%,,,,,,,,,,
7TZK,"VAPOR DIFFUSION, HANGING DROP",293.0,,1.82,32.28,PEG 8,35%,,000,,,,,,,,,,,,,,
7VBF,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.35,47.58,LITHIUM SULFATE MONOHYDRATE,0.2 M,,TRIS HYDROCHLORIDE,0.1 M,8.5,W/V POLYETHYLENE GLYCOL 4000,30%,,,,,,,,,,
7F68,VAPOR DIFFUSION,297.0,,2.71,54.63,AMMONIUM SULPHATE,0.2 M,,SODIUM ACETATE,0.1 M,4.6,PEG4000,23%,,,,,,,,,,
7O23,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.61,53.0,PROTEIN SOLUTION AT 130 MG/ML IN 20 MM TRIS-HCL,,8.0,"NACL.

HIT IN JCSG IV",150 mM,,"E10:
100 NL PROTEIN SOLUTION + 100 NL RESERVOIR SOLUTION
0.1 M HEPES",,6.5,"(NH4)2SO4

CRYOPROTECTION: ADD 400 NL OF 0.15 M HEPES",0.8 M,6.5,(NH4)2SO4,1.2 M,,GLYCEROL,35%,
7O76,"VAPOR DIFFUSION, HANGING DROP",300.0,,1.7,27.62,PLECTASIN IN 10 MM HIS,15 mg/mL,4.5,TRIS,0.1 M,8.5,,,,,,,,,,,,
7OW1,"VAPOR DIFFUSION, HANGING DROP",292.0,,2.28,46.17,"PEG3350
0.2 M AMMONIUM CITRATE",20%,,,,,,,,,,,,,,,,
7P24,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.3,46.48,BT3177S1_11 WITH 10 MM 6S-GLCNAC CRYSTALLISED IN 50 % PRECIPITANT MIX 1 (40% V/V PEG 500,20 mg/ml,,MME; 20 % W/V PEG 20000),,,CARBOXCYLIC ACIDS (0.2M SODIUM FORMATE; 0.2M AMMONIUM ACETATE; 0.2M SODIUM CITRATE TRIBASIC DIHYDRATE; 0.2M SODIUM POTASSIUM TARTRATE TETRAHYDRATE; 0.2M SODIUM OXAMATE) AND 0.1 M BUFFER SYSTEM 3,0.1 M,8.5,,,,,,,,,
7P26,"VAPOR DIFFUSION, SITTING DROP",295.0,,2.81,56.19,BT4631 WITH 10 MM 6S-GAL WAS CRYSTALLISED IN 20 % PEG 10K AND 0.1 M BICINE,80 mg/ml,8.5,,,,,,,,,,,,,,,
7R7W,"VAPOR DIFFUSION, SITTING DROP",290.0,,2.55,51.71,W/V PEG8000,30%,,SODIUM ACETATE,0.2 M,,SODIUM CACODYLATE TRIHYDRATE,0.1 M,,,,6.5,,,,,,
7R8S,"VAPOR DIFFUSION, HANGING DROP",289.0,7.4,2.02,39.14,MAGNESIUM ACETATE,0.2 M,,BIS-TRIS (ADJUSTED WITH ACETIC ACID TO,100 mM,5.0,20-32% W/V PEG3350,,,,,,,,,,,
7R8T,"VAPOR DIFFUSION, HANGING DROP",289.0,7.4,2.02,39.1,MAGNESIUM ACETATE,0.2 M,,BIS-TRIS (ADJUSTED WITH ACETIC ACID TO,100 mM,5.0,20-32% W/V PEG3350,,,,,,,,,,,
7SQ4,"VAPOR DIFFUSION, HANGING DROP",293.0,,,,SODIUM ACETATE,0.1 M,4.5,,,,,,,,,,,,,,,
7V5P,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.23,44.75,SODIUM ACETATE,0.1 M,,TRIS-HCL,0.1 M,,PEG 6,10% (w/v),,000,,,,,,,,
7V5Q,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.23,44.95,SODIUM ACETATE,0.1 M,,TRIS-HCL,0.1 M,,PEG 6,10% (w/v),,000,,,AND 5 % (W/V) PEG 8,,,000,,
7V5R,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.14,42.57,SODIUM ACETATE,0.1 M,,TRIS-HCL,0.1 M,,PEG 6000,10 % (w/v),,AND 5 % (W/V) PEG 200,,,,,,,,
7VKC,"VAPOR DIFFUSION, SITTING DROP",289.0,7.0,2.11,41.69,TACSIMATE,8%,6.0,PEG 3350,20%,,,,,,,,,,,,,
7WCF,VAPOR DIFFUSION,289.0,6.2,2.13,42.16,TACSIMATE,10%,6.2,PEG3350,20%,,,,,,,,,,,,,
7YY5,"VAPOR DIFFUSION, SITTING DROP",292.0,,2.7,54.48,SODIUM BROMIDE,0.2 M,,20-24 % PEG3350,,,BIS-TRIS PROPANE,0.1 M,6.5,,,,,,,,,
7YY9,"VAPOR DIFFUSION, SITTING DROP",292.0,,2.7,54.45,SODIUM BROMIDE,0.2 M,,20-24 % PEG3350,,,BIS-TRIS PROPANE,0.1 M,6.5,,,,,,,,,
7YYC,"VAPOR DIFFUSION, SITTING DROP",292.0,,2.68,54.05,SODIUM BROMIDE,0.2 M,,20-24 % PEG3350,,,BIS-TRIS PROPANE,0.1 M,6.5,,,,,,,,,
7B56,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.45,49.85,MES,0.1 M,6.0,W/V PEG4000,20%,,LITHIUM SULFATE,0.2 M,,,,,,,,,,
7B69,"VAPOR DIFFUSION, HANGING DROP",298.0,,2.2,44.09,PEG 3350,17 %,,SODIUM FORMATE,0.3 M,,,,,,,,,,,,,
7B6A,"VAPOR DIFFUSION, HANGING DROP",298.0,5.5,2.29,46.21,PEG 3350,10%,,NAJ,0.2 M,,BIS-TRIS,0.1 M,5.5,,,,,,,,,
7B7A,"VAPOR DIFFUSION, SITTING DROP",291.15,8.5,1.89,37.94,SODIUM FLUORIDE,0.2 M,,BIS-TRIS PROPANE,0.1 M,8.5,W/V PEG 3350 (H1 CONDITION,20 %,,PACT PREMIER PLATE),,,,,,,,
7F41,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.72,54.79,HEPES BUFFER,100mM,,,,6.5,22%PEG 3350,,,GLYCEROL,20%,,,,,,,
7F42,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.7,54.48,HEPES BUFFER,100mM,,,,6.5,22%PEG 3350,,,GLYCEROL,20%,,,,,,,
7N9I,"VAPOR DIFFUSION, HANGING DROP",293.0,5.0,2.12,41.96,1:1 RATIO OF 7.2 MG/ML PROTEIN WITH 0.1M CITRIC ACID,,,,,5.0,,,,,,,,,,,,
7OQ8,"VAPOR DIFFUSION, SITTING DROP",277.15,,2.31,46.82,HEPES,0.095 M,7.5,26%PEG 400,,,CACL2,0.19 M,,AND 5 % GLYCEROL,,,,,,,,
7OQJ,"VAPOR DIFFUSION, HANGING DROP",277.15,,2.38,48.29,HEPES,0.095 M,7.5,PEG 400,26%,,CACL2,0.19 M,,AND 5% GLYCEROL,,,,,,,,
7OQS,"VAPOR DIFFUSION, HANGING DROP",277.15,,2.41,48.87,HEPES,0.095 M,7.5,26%PEG 400,,,CACL2,0.19 M,,AND 5 % GLYCEROL,,,,,,,,
7OQU,"VAPOR DIFFUSION, HANGING DROP",277.15,,2.41,48.94,HEPES,0.095 M,7.5,26%PEG 400,,,CACL2,0.19 M,,AND 5 % GLYCEROL,,,,,,,,
7ORP,"VAPOR DIFFUSION, HANGING DROP",296.0,,2.11,41.71,SODIUM CITRATE,1.5 M,,TRIS,0.1 M,8.0,,,,,,,,,,,,
7ORQ,"VAPOR DIFFUSION, HANGING DROP",296.0,,2.1,41.52,SODIUM CITRATE,1.5 M,,TRIS,0.1 M,8.0,,,,,,,,,,,,
7ORY,"VAPOR DIFFUSION, SITTING DROP",293.0,4.0,2.24,45.17,PEG 1500 AND 0.1 M TBG BUFFER,20%,4.0,,,,,,,,,,,,,,,
7OSO,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.7,54.38,PEG 3000 15%,,,1,,,2,,,4-BUTANETRIOL (CAS 3068-00-6) 20%,,,NDSB 256 1%,,,MANGANESE(II) CHLORIDE TETRAHYDRATE,2.5 mM,
7OUU,"VAPOR DIFFUSION, SITTING DROP",295.15,7.0,2.75,55.25,HEPES 7.0,0.1 M,,V/V JEFFAMINE ED-2003,30 %,,,,,,,,,,,,,
7Q0O,"VAPOR DIFFUSION, SITTING DROP",291.0,7.6,2.14,42.41,IMIDAZOLE,100 mM,,,,7.6,PEG 6000,20%,,MAGNESIUM FORMATE,200 mM,,,,,,,
7SG5,"VAPOR DIFFUSION, HANGING DROP",298.0,,2.09,41.17,AMMONIUM SULFATE,0.2 M,,W/V POLYETHYLENE GLYCOL 4,28%,,000,,,,,,,,,,,
7TC5,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.23,44.74,PROTEIN IN 0.1 M NAOAC (,20 mg/mL,5.0,26.5-29% PEG 4000,,,LITHIUM NITRATE,100 mM,,COPPER SULFATE,10 mM,,AND 100 MM TRIS (,,8.0,,,
7WJ2,"VAPOR DIFFUSION, SITTING DROP",293.0,4.5,2.15,42.78,SODIUM ACETATE,100 mM,,PEG SMEAR LOW,20 %,,,,,,,,,,,,,
7WYL,"VAPOR DIFFUSION, HANGING DROP",296.0,,2.24,45.04,6%TACSIMATE,,7.0,3350,14%,,,,,,,,,,,,,
7WYO,"VAPOR DIFFUSION, HANGING DROP",296.0,7.0,2.23,44.76,TACSIMATE,4%,7.0,3350,12%,,,,,,,,,,,,,
7ZKF,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.42,49.22,SPG,0.1 M,7.0,PEG 1000,30 %,,,,,,,,,,,,,
8CWC,BATCH MODE,291.0,3.0,1.93,36.2,LYSOZYME-INHIBITOR COMPLEX [20 MG/ML LYSOZYME PLUS 10 MG/ML N,,,N'-DIACETYLCHITOBIOSE DISSOLVED IN 0.1 M SODIUM ACETATE AT,,3.0,PEG6000 AND 0.1 M SODIUM ACETATE AT,8% (w/v),3.0,,,,,,,,,
8CWD,BATCH MODE,291.0,3.0,1.93,36.2,LYSOZYME-INHIBITOR COMPLEX [20 MG/ML LYSOZYME PLUS 10 MG/ML N,,,N'-DIACETYLCHITOBIOSE DISSOLVED IN 0.1 M SODIUM ACETATE AT,,3.0,PEG6000 AND 0.1 M SODIUM ACETATE AT,8% (w/v),3.0,,,,,,,,,
8CWE,BATCH MODE,291.0,3.0,1.93,36.2,LYSOZYME-INHIBITOR COMPLEX [20 MG/ML LYSOZYME PLUS 10 MG/ML N,,,N'-DIACETYLCHITOBIOSE DISSOLVED IN 0.1 M SODIUM ACETATE AT,,3.0,PEG6000 AND 0.1 M SODIUM ACETATE AT,8% (w/v),3.0,,,,,,,,,
7F1Y,VAPOR DIFFUSION,298.0,,2.53,51.43,IN 50 MM SODIUM ACETATE (,20 mg/ml,4.5,ETHYLENE GLYCOL,40%,,,,,,,,,,,,,
7MNK,"VAPOR DIFFUSION, HANGING DROP",294.0,3.5,2.65,53.53,AMMONIUM SULFATE; 0.1 M CITRIC ACID,2 M,,,,,,,,,,,,,,,,
7Q7S,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,,,2 MICROLITER OF THE BCL6-BTB/WVIP COMPLEX AT 4 MG/ML PLUS 1 MICROLITER OF A CRYSTALLISATION SOLUTION CONSISTING OF 1 M K2HPO4,,,NAH2PO4,0.7 M,,SODIUM ACETATE BUFFER,75 mM,4.5,AGAINST 350 MICROLITER OF CRYSTALLISATION SOLUTION.,,,,,,,,
